2.061069,-0.207832,5.105481,0.038892,2.826792,-0.091607,1679942810.120509624.pcd
1.994640,-0.209274,5.059147,0.041683,2.857731,-0.089722,1679942810.220589161.pcd
1.928211,-0.210717,5.012812,0.044475,2.888671,-0.087837,1679942810.320680618.pcd
1.861782,-0.212160,4.966477,0.047267,2.919610,-0.085952,1679942810.420754671.pcd
1.785522,-0.213721,4.932477,0.049968,2.956739,-0.083022,1679942810.520854950.pcd
1.709261,-0.215282,4.898478,0.052670,2.993868,-0.080092,1679942810.620936394.pcd
1.633001,-0.216844,4.864478,0.055371,3.030996,-0.077163,1679942810.721027851.pcd
1.556740,-0.218405,4.830478,0.058072,3.068125,-0.074233,1679942810.821118832.pcd
1.483665,-0.232724,4.813141,0.061216,1.543391,-0.070683,1679942810.921182632.pcd
1.410589,-0.247043,4.795805,0.064361,0.018658,-0.067133,1679942811.021276474.pcd
1.337514,-0.261362,4.778468,0.067506,-1.506076,-0.063584,1679942811.121356964.pcd
1.264438,-0.275681,4.761131,0.070650,-3.030810,-0.060034,1679942811.221459389.pcd
1.187510,-0.281259,4.782956,0.071516,-3.008849,-0.058685,1679942811.321536064.pcd
1.110581,-0.286837,4.804781,0.072381,-2.986889,-0.057335,1679942811.421604156.pcd
1.033653,-0.292415,4.826606,0.073246,-2.964928,-0.055986,1679942811.521688461.pcd
0.956725,-0.297993,4.848431,0.074112,-2.942967,-0.054637,1679942811.621778011.pcd
0.903884,-0.305233,4.857921,0.072881,-2.965260,-0.056251,1679942811.721967220.pcd
0.851042,-0.312473,4.867410,0.071649,-2.987552,-0.057865,1679942811.822054863.pcd
0.798201,-0.319713,4.876900,0.070418,-3.009845,-0.059479,1679942811.922135592.pcd
0.745360,-0.326952,4.886390,0.069187,-3.032138,-0.061093,1679942812.022211552.pcd
0.692518,-0.334192,4.895879,0.067955,-3.054430,-0.062707,1679942812.122303009.pcd
0.639677,-0.341432,4.905369,0.066724,-3.076723,-0.064321,1679942812.222386837.pcd
0.574627,-0.345226,4.892494,0.064384,-2.072676,-0.066687,1679942812.322504520.pcd
0.509578,-0.349020,4.879619,0.062045,-1.068629,-0.069052,1679942812.422556877.pcd
0.444528,-0.352815,4.866744,0.059705,-0.064583,-0.071418,1679942812.522635937.pcd
0.379478,-0.356609,4.853868,0.057365,0.939464,-0.073784,1679942812.622721195.pcd
0.314429,-0.360403,4.840993,0.055026,1.943511,-0.076149,1679942812.722809315.pcd
0.249379,-0.364197,4.828118,0.052686,2.947558,-0.078515,1679942812.822892189.pcd
0.192918,-0.373894,4.800377,0.049457,2.909398,-0.079529,1679942812.922970772.pcd
0.136457,-0.383590,4.772636,0.046228,2.871238,-0.080543,1679942813.023070335.pcd
0.079995,-0.393286,4.744895,0.042999,2.833077,-0.081558,1679942813.123157024.pcd
0.023534,-0.402983,4.717153,0.039771,2.794917,-0.082572,1679942813.223234177.pcd
-0.032927,-0.412679,4.689412,0.036542,2.756757,-0.083586,1679942813.323316097.pcd
-0.089388,-0.422376,4.661671,0.033313,2.718597,-0.084600,1679942813.423396587.pcd
-0.129701,-0.427009,4.626616,0.032437,2.712973,-0.085056,1679942813.523491383.pcd
-0.170014,-0.431643,4.591561,0.031562,2.707349,-0.085512,1679942813.623574972.pcd
-0.210326,-0.436276,4.556507,0.030686,2.701725,-0.085969,1679942813.723671198.pcd
-0.250639,-0.440909,4.521452,0.029810,2.696100,-0.086425,1679942813.823751211.pcd
-0.290952,-0.445543,4.486397,0.028935,2.690476,-0.086881,1679942813.923846722.pcd
-0.331265,-0.450176,4.451342,0.028059,2.684852,-0.087337,1679942814.023914099.pcd
-0.396810,-0.456197,4.413764,0.028291,2.687415,-0.087115,1679942814.123993874.pcd
-0.462355,-0.462218,4.376186,0.028524,2.689978,-0.086894,1679942814.224068642.pcd
-0.527900,-0.468240,4.338608,0.028756,2.692542,-0.086672,1679942814.324159622.pcd
-0.593445,-0.474261,4.301030,0.028988,2.695105,-0.086451,1679942814.424248219.pcd
-0.686558,-0.477552,4.255160,0.030260,2.711980,-0.085972,1679942814.524319649.pcd
-0.779672,-0.480844,4.209290,0.031532,2.728854,-0.085493,1679942814.624419212.pcd
-0.872785,-0.484135,4.163419,0.032803,2.745729,-0.085014,1679942814.724501133.pcd
-0.965898,-0.487427,4.117549,0.034075,2.762604,-0.084535,1679942814.824587822.pcd
-1.026256,-0.493256,4.085311,0.036667,2.802618,-0.082607,1679942814.924688578.pcd
-1.086614,-0.499085,4.053073,0.039259,2.842632,-0.080679,1679942815.024773121.pcd
-1.146972,-0.504914,4.020836,0.041851,2.882645,-0.078752,1679942815.124839783.pcd
-1.207330,-0.510742,3.988598,0.044443,2.922659,-0.076824,1679942815.224913836.pcd
-1.267688,-0.516571,3.956360,0.047035,2.962673,-0.074896,1679942815.325004578.pcd
-1.328046,-0.522400,3.924122,0.049627,3.002687,-0.072968,1679942815.425097466.pcd
-1.358084,-0.532620,3.921821,0.051708,2.416860,-0.069811,1679942815.525157928.pcd
-1.388121,-0.542841,3.919520,0.053789,1.831033,-0.066655,1679942815.625436306.pcd
-1.418159,-0.553061,3.917218,0.055871,1.245206,-0.063498,1679942815.725370169.pcd
-1.448196,-0.563281,3.914917,0.057952,0.659379,-0.060341,1679942815.825428247.pcd
-1.478234,-0.573501,3.912616,0.060033,0.073551,-0.057184,1679942815.925500154.pcd
-1.508272,-0.583722,3.910315,0.062114,-0.512276,-0.054028,1679942816.025605202.pcd
-1.538309,-0.593942,3.908014,0.064195,-1.098103,-0.050871,1679942816.125676155.pcd
-1.568347,-0.604162,3.905712,0.066277,-1.683930,-0.047714,1679942816.225776911.pcd
-1.598384,-0.614383,3.903411,0.068358,-2.269757,-0.044558,1679942816.325850010.pcd
-1.628422,-0.624603,3.901110,0.070439,-2.855584,-0.041401,1679942816.425926208.pcd
-1.677783,-0.636680,3.885037,0.071339,-2.822706,-0.039134,1679942816.526023865.pcd
-1.727144,-0.648757,3.868965,0.072238,-2.789829,-0.036867,1679942816.626093864.pcd
-1.776505,-0.660834,3.852892,0.073138,-2.756951,-0.034600,1679942816.726186752.pcd
-1.825866,-0.672911,3.836819,0.074038,-2.724074,-0.032333,1679942816.826264620.pcd
-1.875227,-0.684989,3.820746,0.074937,-2.691196,-0.030066,1679942816.926351547.pcd
-1.924588,-0.697066,3.804673,0.075837,-2.658318,-0.027799,1679942817.026454449.pcd
-1.973949,-0.709143,3.788601,0.076736,-2.625441,-0.025532,1679942817.126535892.pcd
-2.023310,-0.721220,3.772528,0.077636,-2.592563,-0.023265,1679942817.226616383.pcd
-2.077544,-0.718159,3.788203,0.078210,-2.517977,-0.017199,1679942817.326690197.pcd
-2.131777,-0.715099,3.803878,0.078785,-2.443390,-0.011132,1679942817.426785231.pcd
-2.186011,-0.712039,3.819552,0.079359,-2.368804,-0.005066,1679942817.526873112.pcd
-2.240245,-0.708978,3.835227,0.079933,-2.294218,0.001000,1679942817.626942635.pcd
-2.294478,-0.705917,3.850902,0.080508,-2.219631,0.007067,1679942817.727033615.pcd
-2.348712,-0.702857,3.866577,0.081082,-2.145045,0.013133,1679942817.827111244.pcd
-2.348219,-0.701856,3.881840,0.074347,-2.031916,0.014019,1679942817.927200794.pcd
-2.347726,-0.700854,3.897102,0.067611,-1.918786,0.014905,1679942818.027300596.pcd
-2.347234,-0.699853,3.912365,0.060876,-1.805657,0.015790,1679942818.127397060.pcd
-2.346741,-0.698852,3.927628,0.054141,-1.692527,0.016676,1679942818.227443695.pcd
-2.346248,-0.697851,3.942890,0.047406,-1.579398,0.017562,1679942818.327557325.pcd
-2.345755,-0.696849,3.958153,0.040670,-1.466269,0.018448,1679942818.427636862.pcd
-2.345262,-0.695848,3.973416,0.033935,-1.353139,0.019334,1679942818.527716637.pcd
-2.344770,-0.694847,3.988679,0.027200,-1.240010,0.020219,1679942818.627802849.pcd
-2.344277,-0.693846,4.003941,0.020464,-1.126880,0.021105,1679942818.727900028.pcd
-2.343784,-0.692844,4.019204,0.013729,-1.013751,0.021991,1679942818.827963829.pcd
-2.343291,-0.691843,4.034467,0.006994,-0.900622,0.022877,1679942818.928070545.pcd
-2.342798,-0.690842,4.049729,0.000258,-0.787492,0.023763,1679942819.028133154.pcd
-2.342306,-0.689841,4.064992,-0.006477,-0.674363,0.024648,1679942819.128216267.pcd
-2.341813,-0.688840,4.080255,-0.013212,-0.561233,0.025534,1679942819.228301287.pcd
-2.341320,-0.687838,4.095518,-0.019947,-0.448104,0.026420,1679942819.328386784.pcd
-2.340827,-0.686837,4.110780,-0.026683,-0.334975,0.027306,1679942819.428484440.pcd
-2.340334,-0.685836,4.126043,-0.033418,-0.221845,0.028192,1679942819.528548241.pcd
-2.339842,-0.684835,4.141306,-0.040153,-0.108716,0.029077,1679942819.628639698.pcd
-2.339349,-0.683833,4.156568,-0.046889,0.004414,0.029963,1679942819.728730440.pcd
-2.338856,-0.682832,4.171831,-0.053624,0.117543,0.030849,1679942819.828803539.pcd
-2.313949,-0.679879,4.181362,-0.051527,0.254813,0.023723,1679942819.928887367.pcd
-2.289041,-0.676926,4.190894,-0.049431,0.392083,0.016597,1679942820.028980255.pcd
-2.264134,-0.673973,4.200425,-0.047334,0.529354,0.009470,1679942820.129065990.pcd
-2.239227,-0.671020,4.209957,-0.045238,0.666624,0.002344,1679942820.229143858.pcd
-2.214319,-0.668067,4.219488,-0.043141,0.803894,-0.004782,1679942820.329223633.pcd
-2.189412,-0.665115,4.229019,-0.041045,0.941164,-0.011908,1679942820.429314137.pcd
-2.164505,-0.662162,4.238551,-0.038948,1.078434,-0.019035,1679942820.529406548.pcd
-2.139597,-0.659209,4.248082,-0.036852,1.215704,-0.026161,1679942820.629477739.pcd
-2.114690,-0.656256,4.257614,-0.034756,1.352975,-0.033287,1679942820.729564667.pcd
-2.089783,-0.653303,4.267145,-0.032659,1.490245,-0.040414,1679942820.829665661.pcd
-2.064875,-0.650350,4.276677,-0.030563,1.627515,-0.047540,1679942820.929748535.pcd
-2.039968,-0.647397,4.286208,-0.028466,1.764785,-0.054666,1679942821.029825211.pcd
-2.054967,-0.647044,4.267383,-0.027915,1.766543,-0.054953,1679942821.129899979.pcd
-2.069966,-0.646690,4.248559,-0.027364,1.768301,-0.055241,1679942821.229986191.pcd
-2.084966,-0.646337,4.229734,-0.026813,1.770059,-0.055528,1679942821.330071926.pcd
-2.099965,-0.645984,4.210910,-0.026262,1.771817,-0.055815,1679942821.430154324.pcd
-2.114964,-0.645631,4.192085,-0.025711,1.773575,-0.056102,1679942821.530236721.pcd
-2.129963,-0.645277,4.173261,-0.025160,1.775333,-0.056390,1679942821.630341530.pcd
-2.144962,-0.644924,4.154436,-0.024609,1.777091,-0.056677,1679942821.730412722.pcd
-2.159961,-0.644571,4.135612,-0.024058,1.778849,-0.056964,1679942821.830500603.pcd
-2.174961,-0.644217,4.116787,-0.023506,1.780606,-0.057251,1679942821.930582523.pcd
-2.189960,-0.643864,4.097962,-0.022955,1.782364,-0.057539,1679942822.030661821.pcd
-2.204959,-0.643511,4.079138,-0.022404,1.784122,-0.057826,1679942822.130745888.pcd
-2.219958,-0.643158,4.060313,-0.021853,1.785880,-0.058113,1679942822.230830669.pcd
-2.234957,-0.642804,4.041489,-0.021302,1.787638,-0.058401,1679942822.330932140.pcd
-2.249956,-0.642451,4.022664,-0.020751,1.789396,-0.058688,1679942822.431013107.pcd
-2.264956,-0.642098,4.003840,-0.020200,1.791154,-0.058975,1679942822.531089783.pcd
-2.279955,-0.641745,3.985015,-0.019649,1.792912,-0.059262,1679942822.631176233.pcd
-2.294954,-0.641391,3.966191,-0.019098,1.794670,-0.059550,1679942822.731268406.pcd
-2.309953,-0.641038,3.947366,-0.018547,1.796428,-0.059837,1679942822.831340313.pcd
-2.317900,-0.634462,3.880970,-0.020191,1.749344,-0.060102,1679942822.931454659.pcd
-2.325847,-0.627885,3.814574,-0.021835,1.702261,-0.060366,1679942823.031501770.pcd
-2.333794,-0.621309,3.748178,-0.023479,1.655177,-0.060631,1679942823.131589174.pcd
-2.341740,-0.614732,3.681781,-0.025123,1.608093,-0.060895,1679942823.231710434.pcd
-2.349687,-0.608155,3.615385,-0.026767,1.561010,-0.061159,1679942823.331770897.pcd
-2.357634,-0.601579,3.548989,-0.028411,1.513926,-0.061424,1679942823.431846619.pcd
-2.358092,-0.620186,3.498765,-0.033197,1.396277,-0.052629,1679942823.531933308.pcd
-2.358550,-0.638794,3.448540,-0.037983,1.278627,-0.043835,1679942823.632014751.pcd
-2.359007,-0.657401,3.398316,-0.042769,1.160977,-0.035040,1679942823.732107639.pcd
-2.359465,-0.676009,3.348091,-0.047556,1.043328,-0.026245,1679942823.832186699.pcd
-2.359923,-0.694616,3.297866,-0.052342,0.925678,-0.017451,1679942823.932271004.pcd
-2.360381,-0.713224,3.247642,-0.057128,0.808029,-0.008656,1679942824.032359838.pcd
-2.290685,-0.729575,3.211067,-0.056533,0.692825,-0.002045,1679942824.132432938.pcd
-2.220990,-0.745926,3.174491,-0.055938,0.577622,0.004566,1679942824.232529163.pcd
-2.151295,-0.762277,3.137916,-0.055343,0.462418,0.011178,1679942824.332607746.pcd
-2.081599,-0.778628,3.101340,-0.054748,0.347214,0.017789,1679942824.432693243.pcd
